Mean,Kurtosis,Hjorth_Mobility,Hjorth_Complexity,Wavelet_Feature_1,Wavelet_Feature_2,Wavelet_Feature_3,Wavelet_Feature_4,Wavelet_Feature_5,Wavelet_Feature_6,Wavelet_Feature_7,Wavelet_Feature_8,Wavelet_Feature_9,Wavelet_Feature_10,Wavelet_Feature_11,Wavelet_Feature_12,Wavelet_Feature_13,Wavelet_Feature_14,Wavelet_Feature_15,Wavelet_Feature_16,Wavelet_Feature_17,Wavelet_Feature_18,Wavelet_Feature_19,Wavelet_Feature_20,Wavelet_Feature_21,Wavelet_Feature_22,Wavelet_Feature_23,Wavelet_Feature_24,Wavelet_Feature_25,Wavelet_Feature_26,Wavelet_Feature_27,Wavelet_Feature_28,Wavelet_Feature_29,Wavelet_Feature_30,Wavelet_Feature_31,Wavelet_Feature_32,Wavelet_Feature_33,Wavelet_Feature_34,Wavelet_Feature_35,Wavelet_Feature_36,Wavelet_Feature_37,Wavelet_Feature_38,Wavelet_Feature_39,Wavelet_Feature_40,Wavelet_Feature_41,Wavelet_Feature_42,Wavelet_Feature_43,Wavelet_Feature_44,Wavelet_Feature_45,Wavelet_Feature_46,Wavelet_Feature_47,Wavelet_Feature_48,Wavelet_Feature_49,Wavelet_Feature_50,Wavelet_Feature_51,Wavelet_Feature_52,Wavelet_Feature_53,Wavelet_Feature_54,Wavelet_Feature_55,Wavelet_Feature_56,Status
2.23E-16,12.40165644,0.077508948,7.640746505,-0.001136484,5.525347734,32.16085905,287831.8325,34201.59704,0.954605431,0.570771664,-4861.792824,1.523115379,-1.894671245,13.06105804,-0.004508956,0.799405751,9.721991382,6025.150881,5461.96304,0.019982646,0.091151701,-177.2928649,1.379869722,-0.009902043,8.049298833,0.252050264,-0.001846345,0.461605326,3.585793215,4016.612396,6581.961082,0.013321251,0.109842733,-250.0103336,1.321985998,-0.075430193,2.215925998,2.442098401,0.001411986,0.277487703,5.536012152,2902.414492,7578.377668,0.00962597,0.126471382,196.5229729,1.380156078,0.288336948,10.90811905,1.307622649,-5.44E-06,0.097874021,2.570818314,722.089445,4969.759599,0.002394838,0.082937588,-18002.15339,1.484527281,epilepsy
1.60E-17,16.45105878,0.052690358,12.54442631,0.00065036,5.603422976,56.440234,292098.8451,32823.93715,0.981805327,0.658053967,8615.879361,1.588128923,2.265468095,16.90210379,0.005713092,0.499568019,6.043318901,2322.036663,3315.096109,0.007804851,0.066461014,87.44266932,1.401914493,0.644951462,14.73745722,0.113836773,0.001352563,0.289112009,3.371287521,1554.729047,4080.708558,0.00522577,0.081810005,213.7512932,1.317781775,0.116255043,2.289402286,4.223902074,-0.000915483,0.172361203,1.652125749,1104.975104,4726.112349,0.003714052,0.094749054,-188.2734783,1.356427807,-0.033577067,4.850336481,1.477430333,-1.83E-06,0.074881278,0.887700911,417.0639691,3923.334731,0.001401839,0.078654976,-40884.35222,1.419626377,epilepsy
-3.01E-17,49.1161429,0.067049879,9.870318866,0.001719858,5.569032947,36.95911426,292897.4524,30616.34993,0.969577326,0.595465189,3238.076585,1.717838582,-3.995443718,51.86293468,-0.003682057,0.660103408,4.088413898,4115.223635,4654.556694,0.013622609,0.090527659,-179.2757286,1.339336267,-0.109509542,2.410300145,0.467091745,-0.00342092,0.368297713,6.770925327,2561.300318,5240.659526,0.008478663,0.101926922,-107.6604265,1.326899617,0.245642305,8.268164051,1.076335224,-7.06E-05,0.219810224,3.73456572,1824.239273,5659.665685,0.006038772,0.11007628,-3113.132712,1.466368385,-0.035211557,21.54455638,48.44987616,4.41E-06,0.093894526,1.675715527,665.6658264,4207.993246,0.002203551,0.081842333,21273.68051,1.684771287,epilepsy
1.19E-17,62.86773627,0.027509377,18.16099638,0.045430843,5.948934122,90.54895892,339478.924,15973.54,0.991364568,0.857082585,130.9448332,3.572293687,4.738468473,67.52195264,-0.002975323,0.455659442,20.43061895,1991.628968,924.954,0.005816062,0.049629698,-153.1462064,4.725300249,-13.44079831,1414.478534,15.26921331,-0.002338885,0.196007855,7.386839615,736.9060149,746.4344657,0.002151952,0.040050983,-83.80395983,5.035992873,-40.97738457,3076.024037,1.272111544,0.000115752,0.066982899,6.393801053,172.0613061,537.1867282,0.000502463,0.028823504,578.6756057,4.781814301,-15.20775342,6677.437387,20.20599189,3.13E-06,0.026696001,3.916378768,54.65658282,363.7141614,0.000159611,0.019515591,8541.760345,5.629062308,epilepsy
9.42E-18,491.7610374,0.064107073,8.680973385,0.054584729,6.083323783,162.1615885,383902.7358,19931.05608,0.974169475,0.66421669,111.4473566,3.166029806,15.80285589,404.4325788,-0.003571993,0.620235722,23.66261061,3990.546099,1868.36577,0.01012618,0.062264625,-173.6385443,3.443493369,-13.68996668,1257.1701,15.28130772,-0.002114136,0.312830228,13.01759233,2029.76616,1981.530272,0.005150618,0.066035913,-147.9706963,3.274287055,-39.26688285,4018.289694,1.689575665,0.001041547,0.261881224,41.12112595,2844.405545,2811.520926,0.0072178,0.093695944,251.434871,3.863126814,98.75860368,15044.36966,2.02980417,-0.000240509,0.124923431,15.33764167,1294.386331,2704.144621,0.00328456,0.090117552,-519.411739,3.831673464,epilepsy
7.16E-17,125.2732794,0.020069103,28.81561372,0.00115448,5.645726376,112.8216412,304016.3833,22891.51678,0.996715202,0.800450483,4890.276369,2.352353437,8.485563279,126.0742123,-0.000924939,0.269390955,2.493928641,692.1949976,1872.649531,0.002269356,0.065481166,-291.252647,1.372093861,0.058993185,3.591598364,1.248168719,-0.00029129,0.093484368,0.758726464,166.651846,1292.359384,0.000546367,0.04519009,-320.9324388,1.379379016,0.147574978,4.072356527,3.175321821,0.000127162,0.050059496,0.913248462,95.55511401,1223.68876,0.000313277,0.042788875,393.6663214,1.55988899,0.247427432,25.59182938,2.290694502,-2.45E-06,0.024492312,0.555566036,45.7433433,1041.109805,0.000149969,0.036404615,-9979.946439,1.79391382,epilepsy
-5.40E-17,18.25259674,0.02073418,23.13135202,-0.001747053,5.643607348,26.78654957,301781.6584,38746.09128,0.994935807,0.830373667,-3230.357988,1.380092233,-0.788141831,18.37710869,-0.000369456,0.282349592,3.203034305,755.3605334,2012.389469,0.002490328,0.04312784,-764.2315697,1.329395935,-1.036061619,29.95148513,4.728723789,0.000342801,0.177828382,1.133888952,599.067078,2680.467285,0.001975048,0.057445522,518.7506835,1.256788654,-0.01970419,0.748069327,1.077754375,1.02E-05,0.062675807,1.298915565,148.806298,1826.602758,0.000490595,0.039146215,6143.812873,1.299802174,0.206090633,6.837847848,33.60318494,2.91E-08,0.02050864,0.510551069,31.86287932,1126.836838,0.000105048,0.02414942,704974.0283,1.378755076,epilepsy
-6.07E-18,24.30528673,0.163466669,3.9702924,-0.000685442,5.248095712,69.26270475,298202.7458,31715.9776,0.861207848,0.342496676,-7656.514583,1.791561749,0.242806407,30.03749871,0.012636413,0.94513739,5.197497391,9673.322139,7912.372645,0.0279365,0.085444673,74.79475439,1.293291277,-0.055178589,0.787548558,0.054243391,0.007358684,0.925452366,5.162475038,18541.00689,15629.5844,0.053546323,0.168781829,125.7633052,1.281753044,0.032469301,0.514761088,1.717211057,-0.004483996,0.592509106,8.444369492,15197.5093,19402.59939,0.043890321,0.209526122,-132.1386378,1.32188173,-0.069368786,5.409732277,1.641099542,-6.24E-06,0.228167544,5.777515347,4506.715084,14418.25919,0.013015368,0.155700887,-36587.02769,1.369914323,epilepsy
4.87E-18,11.30757776,0.108464992,5.584948346,0.00857991,5.400634087,52.68275919,297998.4437,32586.99314,0.90799612,0.445285032,629.4511201,1.693260812,-0.436890209,13.22974972,-0.007086515,1.120671762,7.993012649,12832.0965,8790.547853,0.039099177,0.120118458,-158.1414605,1.302524437,-0.005517523,1.600013276,1.210737681,-0.002320754,0.69717949,5.123679956,9929.328194,11024.65719,0.030254492,0.15064645,-300.410719,1.291829975,-0.047584365,2.304016104,3.053539248,0.000142101,0.375727776,6.6555028,5766.709787,11134.11354,0.017571065,0.152142116,2644.092577,1.378475609,0.451972323,19.37905916,16.33174281,-7.50E-06,0.140923684,3.57596283,1622.36103,7927.635586,0.004943306,0.108327192,-18799.62781,1.45217795,epilepsy
-2.96E-17,1.13786581,0.072916476,8.448931986,-0.001399869,5.558828021,25.82498478,293030.1141,40336.19025,0.966081687,0.659661774,-3970.96184,1.306875185,-0.209035572,1.136027254,-0.001206615,0.566252707,3.049417202,3040.66311,4060.381057,0.010024666,0.066403846,-469.290316,1.322480414,0.02578465,1.5229115,1.160162505,-0.002103795,0.455946766,3.229205384,3941.422145,6198.812389,0.01299435,0.101375949,-216.7258059,1.394508206,-0.020491874,2.960429201,0.573541946,-6.76E-05,0.262479385,3.024886421,2611.963619,6208.243344,0.0086113,0.101530184,-3885.487174,1.602887948,-0.337360271,20.9629611,31.14252297,-6.87E-06,0.094161378,1.911802557,672.221209,3524.219806,0.002216225,0.057635416,-13713.77164,2.025706,epilepsy
-5.88E-17,29.0289163,0.051459509,12.96132847,0.000567962,5.613778408,101.771753,297118.7846,35438.96515,0.985447252,0.728164697,9884.073311,1.493460732,0.726772119,29.2679998,0.000169748,0.407965318,4.951078622,1569.156059,2866.409463,0.005204385,0.058896138,2403.355866,1.341851913,0.004388371,6.433894071,3.345909154,0.001954783,0.258869644,2.27010616,1263.276361,3551.027296,0.004189881,0.072962986,132.4288408,1.374163693,0.023578686,4.586095355,0.086837361,0.001159453,0.172909131,2.645755571,1126.979689,3730.826104,0.003737828,0.076657313,149.1298673,1.74692245,0.34618617,42.04457611,1.685952176,1.20E-06,0.074137637,2.058923277,414.3178173,2476.989398,0.001374159,0.050894721,61753.22613,2.256164304,epilepsy
1.95E-17,52.61566329,0.09678909,7.114276272,-0.000159181,5.521096019,31.99860694,292875.8722,29219.9806,0.953215442,0.501251201,-34684.46993,1.815425249,-3.814419082,57.83671124,0.010633136,0.740210169,5.013226517,5265.416105,5469.826799,0.017137212,0.093831591,69.61353519,1.300212888,-0.016102207,1.696988473,0.014970244,0.002804333,0.405672565,3.565463695,3161.380609,5937.349129,0.010289263,0.101851655,144.6592016,1.312465231,0.190737648,3.031603384,3.791680928,0.003474067,0.333907449,4.44822563,4283.178216,8707.035177,0.013940348,0.149363954,96.11428285,1.473067775,0.222338216,14.55275229,0.807219038,-2.35E-05,0.144796438,2.840509913,1610.545911,7113.136519,0.005241802,0.122021581,-6155.591417,1.563702305,epilepsy
-6.81E-18,55.63873159,0.029485056,18.45468345,5.36E-05,5.634340699,70.52080975,298315.2367,21260.44116,0.992717393,0.808733735,105033.7908,2.490348114,5.149107052,54.506057,-0.002854547,0.290547756,4.431707195,793.3525023,1250.095683,0.002640076,0.047552849,-101.7842062,2.184054629,-20.98095233,893.6498257,0.01879217,0.000107395,0.232079642,22.861558,1011.886078,1129.499062,0.0033673,0.04296543,2160.983781,3.860189341,44.88905566,5708.620098,26.57979289,-0.00045497,0.083526253,5.665549156,262.1059998,1347.739955,0.000872222,0.051267175,-183.5864805,2.32827874,-29.4139246,3972.342847,0.236049581,1.39E-06,0.039762337,4.631777293,118.7837924,1040.418702,0.000395282,0.039576869,28707.26555,2.871290522,epilepsy
-1.13E-18,458.4029074,0.051750926,10.26707384,0.08555449,6.62516768,169.8644324,412529.8633,18999.08698,0.977652424,0.669553168,77.43798897,3.276825921,16.58873551,389.0325012,0.006349427,0.781669824,33.41017371,5742.018332,2702.470367,0.01360798,0.095238661,123.1087173,2.718013647,-3.954840276,1133.20558,13.47436377,-0.003624774,0.380172675,13.85609737,2715.555682,2365.904071,0.006435582,0.083377615,-104.8817692,3.018847695,-39.44374714,3236.590181,1.751675461,0.000657693,0.142498017,12.57455357,762.8602136,2267.473094,0.001807899,0.079908776,216.663515,2.360938923,0.689791287,3734.834706,5.511348325,3.27E-06,0.051818558,4.122517185,201.7362906,1637.180195,0.000478094,0.057696414,15835.88046,2.377947305,epilepsy
-7.74E-18,34.78203932,0.062382113,8.837412164,0.078077762,6.448302956,162.4810867,394366.7439,34049.10229,0.970628157,0.721756323,82.58821422,1.795913925,6.866199825,137.7067613,0.002983567,0.77120488,19.7200969,5640.164734,3696.664064,0.013881755,0.078360088,258.4841465,1.978360963,-5.717727287,393.039137,26.16926353,-0.001708689,0.499128285,30.01288566,4723.292922,2982.301488,0.011625121,0.063217378,-292.1118927,3.173043771,-37.13064557,5781.43922,1.746115285,0.000635623,0.177251394,14.77275122,1191.136688,3231.009173,0.002931664,0.068489362,278.8626289,2.079831566,12.6077318,2287.345011,2.688212522,5.45E-06,0.069497071,6.200994491,366.1841952,2549.202913,0.000901264,0.054036764,12740.71663,2.066943896,epilepsy
-1.87E-17,71.46729165,0.028883751,18.17039391,0.000689435,5.630047643,91.79258445,297860.8149,17980.16432,0.991185824,0.885160592,8166.174756,2.942440166,-3.839737601,70.83606215,-0.003504119,0.353742636,8.110943131,1175.998198,610.2713847,0.003913347,0.030043562,-100.9505123,5.446953005,-43.11419226,2944.066865,0.1967499,-5.60E-05,0.23113583,11.16469211,1003.672459,574.0072575,0.003339902,0.028258285,-4124.10211,7.564972,-55.86515122,7313.847857,62.52317405,-0.000238422,0.101231675,5.412060777,384.9934388,569.6381937,0.001281135,0.028043196,-424.5904444,6.676293129,-109.2279083,18362.30171,0.235066996,1.07E-06,0.033084072,4.588681544,82.23398127,459.7198083,0.000273648,0.022631932,31039.57933,5.406785439,epilepsy
1.27E-18,2.103672275,0.081525299,6.500633453,-0.002514595,5.376457757,38.01441913,283368.5014,38284.46193,0.903556383,0.516128844,-2138.100652,1.376679016,1.031600355,2.26288913,0.00506038,1.352254049,9.372156649,17925.92873,10405.51995,0.057159096,0.140281167,267.2237948,1.273953297,0.034409977,1.000903183,0.496918229,0.002121877,0.687373025,4.226264975,9260.729073,10838.38055,0.029529008,0.146116741,323.9457736,1.243037299,-0.048466144,0.060246911,2.384860591,0.001004372,0.247708838,1.240221909,2404.909022,7679.183986,0.007668357,0.103526291,246.6306659,1.264255747,-0.013971807,0.281282528,2.112641174,-8.97E-06,0.089903509,0.501475792,633.5173975,5546.735537,0.002020051,0.074777862,-10023.67082,1.270411571,epilepsy
-2.65E-17,32.70826104,0.041499091,13.00334555,0.043172306,5.881955722,81.45920776,325129.3117,32460.41931,0.981311784,0.68564151,136.2437248,1.702773381,3.918183339,42.8606959,2.43E-05,0.639146234,8.943822182,3838.748824,4079.837692,0.011586188,0.086175907,26343.87992,1.472131398,0.622104166,14.96787982,1779.445726,0.000827215,0.282460802,2.703039992,1498.916827,4110.460578,0.004524061,0.086822735,341.4600216,1.29099671,0.069385294,1.791174953,0.029329332,0.000191123,0.134397474,4.725170363,678.5801743,3729.751957,0.002048104,0.078781261,703.2002956,1.353721204,0.874001885,66.27537178,4.328189447,-3.24E-06,0.047610115,2.186290105,170.2989044,2371.771615,0.000514,0.050097476,-14681.36478,1.508133383,epilepsy
-3.12E-18,9.9576805,0.070068467,7.16811244,-0.000464537,5.426423694,56.04098294,285450.2445,34766.99555,0.920795332,0.566699754,-11681.35276,1.513037019,1.116816369,9.163992008,-0.00790604,1.356947171,12.74686198,17850.22266,8994.249557,0.057580619,0.14660568,-171.6342408,1.462517333,0.503775875,9.461388706,0.058757263,-0.000778,0.493541609,4.444007332,4720.900059,6992.282763,0.015228513,0.113973752,-634.3724042,1.367983855,0.243216758,6.447179618,10.16200762,0.001399721,0.199915762,2.125911314,1549.01031,5676.401429,0.004996743,0.092524972,142.8254595,1.364937867,-0.053440508,6.594684539,0.55582501,4.05E-06,0.073595987,0.973490885,419.7957066,3933.029865,0.001354162,0.06410813,18165.98352,1.450295875,epilepsy
-1.89E-17,8.619396748,0.104625367,5.99798597,-0.000490684,5.354572434,60.5242316,269884.323,36535.64754,0.896612916,0.542364181,-10912.45889,1.379545559,0.290096172,9.116045897,-0.005641954,1.401639163,7.213235816,18493.00736,10039.04035,0.06143769,0.149027491,-248.4315239,1.314232135,-0.101253568,1.144633785,0.086970638,0.000759742,0.621170915,5.33154424,7261.384228,8913.243855,0.024123857,0.132315274,817.6080425,1.311510786,0.039201796,1.524268446,7.426147349,-0.000343093,0.314051925,10.98208988,3711.497704,6848.30862,0.012330382,0.101661734,-915.35607,1.72569442,0.456845094,185.8145336,2.21439231,7.53E-06,0.146023452,8.51456041,1604.650967,4090.816653,0.005330991,0.060727333,19386.26993,2.686259444,epilepsy
-4.72E-19,609.242418,0.051748204,10.37542864,0.085392286,6.616031668,160.303584,412093.2978,9411.880096,0.975577089,0.595682677,77.47809529,6.616818899,12.76926224,455.6082341,-0.004819805,0.858896499,33.48349096,6944.218846,1315.228366,0.016439532,0.083241472,-178.2014859,6.147063849,-8.031921542,1571.22165,17.71695689,0.003259368,0.331941675,31.91762009,2073.776622,1442.531316,0.004909395,0.091298541,101.8423561,4.330450444,54.15171235,5337.692413,1.478754804,-3.63E-05,0.162440604,11.89308316,992.9673643,1755.025885,0.002350721,0.111076481,-4474.709124,3.483026912,-39.99717605,7558.475099,89.78495214,3.79E-07,0.062939966,7.934478249,298.1181137,1483.627456,0.000705756,0.093899536,166093.061,3.192544801,epilepsy
-4.20E-17,3.798701727,0.086119076,7.485290167,0.001611439,5.541100795,37.39793548,304029.0337,38450.33433,0.959939275,0.623777064,3438.60364,1.426983173,0.375880784,3.830878668,-0.007342315,0.717368574,5.120844703,5096.277985,5081.7678,0.016090955,0.082441161,-97.7033213,1.397817432,0.11472958,4.596136284,0.219472905,-0.002373675,0.377590478,4.456103672,2822.802864,5312.036863,0.008912699,0.0861768,-159.0741865,1.407282455,0.093686032,7.692519426,3.093226323,0.000940785,0.300460296,4.615851425,3574.077291,6781.791747,0.011284768,0.11002053,319.3719837,1.753994158,0.000189393,26.48622953,2.523080158,-2.63E-06,0.121092492,2.637544682,1160.944711,4861.421396,0.003665559,0.078866497,-46039.9711,1.972109618,epilepsy
3.41E-17,16.89693187,0.116762827,5.678419067,0.004385908,5.405361983,77.52614361,310820.6309,37760.59984,0.912563401,0.489592285,1232.438615,1.522810576,0.60090084,19.35551608,-0.00127142,1.151141878,5.64525195,14096.72484,9283.566918,0.041387713,0.120367864,-905.3988177,1.319088601,-0.030211866,1.266728731,3.449614425,0.002898647,0.563652375,4.860907999,6757.7428,9103.698147,0.019840603,0.118035741,194.4535923,1.316924818,0.082801213,2.833735883,0.43862518,-0.002207339,0.392225047,6.917734483,6543.658543,10582.43267,0.019212056,0.137208556,-177.691355,1.576471184,-0.570244345,38.79100707,1.313186309,3.90E-06,0.164585612,4.109790516,2304.168401,8316.999108,0.006764994,0.107835644,42160.92392,1.68327741,epilepsy
-6.05E-18,2.497238961,0.093069953,6.99656071,0.00239593,5.510010135,39.18494493,303086.0506,40377.99815,0.949057748,0.56971809,2299.737245,1.362287228,0.182081447,2.506247129,-0.004168916,0.826135785,7.88706551,6813.57435,6234.372331,0.021335444,0.087964606,-198.1656106,1.322877926,0.070454272,3.132465447,0.574713017,0.00317785,0.444537516,4.49100595,3944.37146,6934.112076,0.012351068,0.097837666,139.8862413,1.279547284,0.034167425,1.976421798,1.311866759,-0.000371881,0.320120883,6.745592824,4090.082688,9044.610163,0.012807335,0.127615985,-860.815934,1.412627458,0.33122936,21.61413775,8.545347121,-1.98E-06,0.131295754,2.193960895,1375.931333,6610.958159,0.004308474,0.093278088,-66363.9024,1.58519127,epilepsy
-1.49E-17,5.620174627,0.067668355,7.227949413,-0.002429139,5.458074125,54.55354102,337437.889,46546.38443,0.931140037,0.621395809,-2246.91675,1.328214992,0.487461918,6.326285248,0.001159757,1.141886926,6.012675189,14769.3557,9584.382352,0.04075517,0.127951829,984.591514,1.34950305,-0.131159246,2.333717686,2.094524455,0.000316254,0.587390398,7.33395952,7813.839603,9784.371437,0.021561831,0.13062169,1857.338506,1.359579451,0.091050755,5.478619722,3.667171593,-0.000207765,0.207916448,5.195248523,1957.724969,5724.321885,0.005402227,0.076419891,-1000.730954,1.644895652,-1.66974412,158.213972,1.522173886,-2.29E-06,0.066512524,2.615274164,400.6607881,2682.400836,0.0011056,0.035810142,-29036.56086,2.24568964,epilepsy
4.82E-17,32.71942708,0.040643094,12.17122712,0.002473605,5.595233481,68.22210412,329158.0532,32612.83332,0.97857156,0.65010643,2261.975535,1.803838515,2.120163835,34.03200301,0.000932944,0.572388352,6.567366077,3444.694417,4422.772352,0.010240916,0.088163844,613.5290576,1.360705606,0.305419117,5.86499377,2.651396382,-0.001001017,0.375474422,3.085015386,2963.724519,6168.664223,0.008811015,0.122966571,-375.0930509,1.279567668,0.065927793,0.628629661,0.931996566,-0.000179463,0.124382504,2.780642669,650.3560921,4007.589658,0.001933478,0.079887564,-693.0809773,1.304691294,-0.104280227,12.65609609,5.577839597,2.80E-06,0.041429003,1.639449763,144.2894261,2360.985742,0.000428966,0.04706405,14773.11271,1.475151626,epilepsy
-1.37E-17,43.35340719,0.054390938,8.233022579,-0.000353487,5.527979536,81.3772951,299321.0744,28069.19759,0.955527277,0.552954402,-15638.42553,1.929038384,3.170440869,46.10639094,0.033324321,0.867284716,13.28278048,7378.507762,5951.56247,0.023554524,0.117243917,26.02557792,1.427365307,0.472187413,22.28174904,0.010607477,-0.002207597,0.516094773,6.096961045,5216.368555,7877.280872,0.016652294,0.155179966,-233.781272,1.283082348,0.097468596,1.786905311,15.0952937,-0.000572143,0.171279131,1.049577812,1148.890429,5270.007935,0.003667621,0.103817506,-299.3640629,1.272793782,-0.078502552,0.514894868,3.858468478,1.19E-06,0.048195388,0.444040151,181.9143693,2902.548223,0.000580728,0.057179291,40533.82526,1.300415329,epilepsy
-5.75E-18,644.6426761,0.050106389,10.39616307,0.081903022,6.628446766,170.5560891,439693.8044,7862.876591,0.985442032,0.674808886,80.93042991,8.435111193,13.8272837,494.3149907,-0.002511686,0.456549146,26.69375762,2085.684975,966.1282257,0.004674438,0.082915191,-181.7699822,4.728389706,8.005911085,1768.892851,32.60878032,0.000419343,0.384111143,28.68365941,2951.716169,1080.3677,0.006615388,0.092719467,915.9838103,7.11288159,-6.581270228,4246.60334,5.989578511,-0.00048828,0.175493321,16.00638194,1232.110553,1038.78143,0.002761407,0.089150444,-359.4111587,6.758674727,-18.20724255,5970.387927,0.858815893,-7.94E-07,0.05237404,6.095056534,219.4569201,570.7285446,0.000491847,0.048981144,-65925.02135,7.341817937,epilepsy
-2.31E-17,528.1751553,0.05173755,10.04536221,0.075257631,6.435881687,153.7068605,408379.8423,11898.66512,0.975283701,0.619732025,85.51799509,5.33210415,19.88500544,417.8123581,0.000175642,0.787613541,37.58217642,6115.263616,2361.379739,0.014604337,0.12299049,4484.203472,3.288032906,-7.457358373,1387.923948,428.472228,-0.001936755,0.393159877,26.90831031,3046.586465,1900.163824,0.00727579,0.098968444,-202.9992588,4.077957862,-6.090063332,2734.152275,0.090688689,0.000131151,0.155966825,12.2876567,958.7232205,1520.568295,0.002289602,0.079197528,1189.220187,4.042544189,-9.554380575,5533.598035,14.76742515,-2.50E-06,0.053024405,5.748045775,221.6008912,1194.800712,0.000529222,0.062230196,-21226.56119,3.497842324,epilepsy
-3.16E-16,0.395619841,0.101072514,5.207438419,-0.006672766,5.302751244,20.89312165,266204.6111,40364.29577,0.877048383,0.538889821,-794.6855782,1.243701768,0.307576505,0.037190806,0.007734823,1.495452738,8.829127566,21172.36537,10027.2571,0.069755324,0.133870458,193.3402642,1.411896686,0.178448327,2.06808657,0.862691538,-0.002909661,0.757565937,5.98908975,10863.05585,9695.053177,0.035789859,0.129435318,-260.3622368,1.479023147,-0.012785025,3.964903083,2.658324166,8.48E-05,0.338241517,6.57766509,4330.203071,8409.907481,0.014266461,0.11227778,3990.258821,1.522264449,0.256818491,13.16355194,34.32547836,2.36E-06,0.110559087,2.191865005,925.2069116,5194.558029,0.003048224,0.069350756,46815.16014,1.611001045,epilepsy
-6.63E-17,10.11738783,0.058699591,12.2148061,-0.001893524,5.60402276,45.11510098,295364.7274,32708.80884,0.981929025,0.653225263,-2959.573563,1.611365131,1.364617121,10.43639716,0.004269439,0.516789496,4.358819429,2511.977795,3499.153015,0.008350977,0.069881333,121.0438782,1.389023341,0.159955149,4.634803861,0.443506412,-0.000447859,0.242020464,1.838193601,1101.368906,3332.078785,0.00366146,0.066544705,-540.3945365,1.365727246,0.112819559,3.776160269,9.53300254,0.00091434,0.17782848,1.836188732,1189.023414,4612.323755,0.003952864,0.092112385,194.4883321,1.449632194,-0.092271764,7.76373827,0.489816461,4.65E-06,0.090063089,1.079713225,609.9093792,4634.906969,0.002027621,0.092563393,19388.73551,1.461091628,epilepsy
1.66E-17,12.34983749,0.046530724,13.82463594,0.001703844,5.593160526,51.91984113,294220.8244,33520.86762,0.977527665,0.68811931,3282.671935,1.56928142,2.063390105,12.90928291,0.000205735,0.698877023,3.805008207,4593.67602,4622.699229,0.01526216,0.094895175,3396.970501,1.421883206,0.478458081,2.827727058,8.281725181,-0.000374057,0.252424411,1.866497024,1198.093746,3167.656983,0.003980581,0.06502594,-674.8282681,1.498374419,0.519172963,5.498899024,0.550010401,-0.000841948,0.131899533,1.236631669,654.1547616,3446.350168,0.002173382,0.070746978,-156.6598761,1.43899787,-0.066922257,5.840707864,0.444275745,-2.50E-06,0.063839178,0.752648609,306.4405318,3127.720695,0.001018127,0.064206125,-25567.92109,1.534726379,epilepsy
-1.05E-16,15.85235198,0.064548256,11.13936511,0.002302138,5.582411768,52.30068059,303780.1062,31672.41819,0.97416334,0.634230047,2424.881147,1.71813057,1.427826288,16.3317074,0.000503695,0.669022415,7.601016216,4363.11946,4543.205174,0.01399167,0.090976231,1328.230062,1.435469069,0.437038416,7.615428263,4.570503517,-0.003112624,0.284057381,3.432365799,1572.809556,4055.550415,0.005043692,0.0812111,-91.25977694,1.365111461,0.173277848,4.483651326,0.161823164,-0.00116825,0.183754298,2.529173829,1316.035326,4358.974547,0.004220268,0.087287071,-157.2902529,1.642964403,0.031066814,16.32411304,2.66434819,3.63E-06,0.099687263,1.549227598,774.5525475,4171.984261,0.002483838,0.083542651,27458.2317,1.862381095,epilepsy
2.20E-18,177.2460045,0.062327185,10.25867695,0.095017301,6.889405893,180.6842496,460202.6982,27912.0572,0.980272388,0.715778322,72.5068573,2.392725847,12.11122908,274.8984692,-0.006328058,0.735725755,24.18565499,5247.676585,2186.594086,0.011178015,0.056073138,-116.2640628,3.26175101,-30.81019871,2159.399148,15.0152382,0.003171907,0.355155395,33.53514006,2444.824306,1920.821344,0.005207692,0.049257648,111.969038,3.583501788,58.93784521,5422.525719,1.99503259,-0.000153744,0.162118727,9.062103866,1018.60477,3005.143004,0.002169718,0.077064052,-1054.469599,2.090773505,-5.191333083,1287.59306,20.63105084,-1.68E-06,0.082749504,6.464443136,530.7139725,3093.167551,0.001130468,0.079321358,-49310.29462,2.073440969,epilepsy
6.43E-18,14.07399292,0.083303385,8.667048629,0.000826495,5.523653131,70.01030849,286953.5529,33275.79308,0.954090077,0.56250923,6683.228948,1.561193675,0.99432203,15.2142858,-0.007847453,0.900973479,4.483713658,7635.118118,6448.192137,0.025385957,0.10900319,-114.8109365,1.31411338,0.026933535,1.119943511,0.105320112,0.001554738,0.376960812,2.740825233,2671.94148,5278.260376,0.008883922,0.089226128,242.4593671,1.342865573,0.004974646,2.088324627,5.047444017,0.001437276,0.244673764,2.738400544,2250.95124,6297.748813,0.007484174,0.106460027,170.2343355,1.460758302,0.077831773,6.711539109,1.081725314,-3.15E-06,0.126270814,1.38548486,1198.885197,6098.585882,0.003986166,0.103093286,-40089.24916,1.556845347,epilepsy
